step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
5047,0.55,0.9040,+0.4885,-5.9361,6.8401,574.6530,-173.0517,5952.8638,5952.8638
5048,0.54,1.7515,+0.3654,-5.9422,7.6937,379.7047,-171.5586,5876.4424,5876.4424
5049,0.54,1.0860,-0.1143,-5.9394,7.0254,52.5950,-172.8619,5931.2656,5931.2656
5050,0.55,0.4836,+0.4340,-5.9515,6.4351,85.1215,-171.9444,5857.0137,5857.0137
5051,0.55,0.6653,+0.3075,-5.9457,6.6110,111.3728,-172.5180,5917.7764,5917.7764
5052,0.54,0.9766,-0.1380,-5.9403,6.9170,53.5638,-173.3328,5972.5571,5972.5571
5053,0.54,0.6919,+0.0504,-5.9330,6.6249,61.3915,-175.0914,6089.4004,6089.4004
5054,0.54,0.8793,+0.1214,-5.9551,6.8345,80.0144,-174.1181,6022.0752,6022.0752
5055,0.54,1.0023,-0.1419,-5.9412,6.9435,99.3180,-173.5526,5973.6211,5973.6211
5056,0.56,0.8847,-0.0069,-5.9220,6.8067,76.0179,-174.5385,6044.0151,6044.0151
5057,0.56,1.0297,+0.5585,-5.8995,6.9293,130.3020,-174.8863,6060.4238,6060.4238
5058,0.54,3.0005,-0.7937,-5.9044,8.9049,1610.3461,-174.8324,6236.2676,6236.2676
5059,0.55,1.3678,+2.3902,-5.9117,7.2795,384.8659,-174.7434,6086.9946,6086.9946
5060,0.54,1.5729,-1.8629,-5.9181,7.4910,203.1688,-174.5491,6083.0166,6083.0166
5061,0.53,0.8386,+0.2960,-5.9214,6.7600,71.1160,-172.9188,5940.1372,5940.1372
5062,0.55,1.1758,-0.0611,-5.9401,7.1159,91.6539,-174.0815,6028.3091,6028.3091
5063,0.54,0.7230,+0.1980,-5.9612,6.6841,69.0881,-173.8785,6006.7534,6006.7534
5064,0.56,0.8294,+0.2662,-5.9770,6.8063,66.2044,-173.0866,5971.9614,5971.9614
5065,0.54,1.1132,+0.1057,-5.9650,7.0782,76.4828,-173.7328,6023.3970,6023.3970
5066,0.55,0.6299,+0.5915,-5.9797,6.6097,281.8171,-172.5467,5884.4375,5884.4375
5067,0.54,1.4118,-0.3283,-5.9916,7.4034,226.9334,-170.6919,5811.2686,5811.2686
5068,0.54,0.3333,+0.1533,-5.9914,6.3247,17.8901,-171.0183,5768.7148,5768.7148
5069,0.52,1.1237,-0.1755,-5.9793,7.1031,101.8623,-173.9073,5995.2339,5995.2339
5070,0.53,0.5951,-0.1363,-5.9666,6.5617,46.5717,-173.5290,5964.4570,5964.4570
5071,0.54,1.6809,-0.1608,-5.9682,7.6491,204.0105,-175.4254,6119.6094,6119.6094
5072,0.52,0.9341,-0.0442,-5.9749,6.9089,65.1935,-174.4751,6040.6646,6040.6646
5073,0.54,0.8930,-0.3581,-5.9316,6.8246,63.9240,-174.2392,6011.5195,6011.5195
5074,0.55,0.8563,+0.2018,-5.9107,6.7670,166.2120,-176.4231,6176.8472,6176.8472
5075,0.54,0.7237,-0.1640,-5.9688,6.6925,75.6301,-175.0336,6098.5674,6098.5674
5076,0.55,0.8439,-0.1918,-5.9652,6.8091,39.1787,-175.0829,6072.9575,6072.9575
5077,0.53,0.8982,-0.1476,-5.9744,6.8726,81.3974,-174.8146,6058.6504,6058.6504
5078,0.52,1.3729,-0.2546,-5.9532,7.3262,152.8278,-173.8250,6020.9194,6020.9194
5079,0.54,0.8151,-0.2872,-5.9613,6.7763,63.2431,-173.2623,5970.0962,5970.0962
5080,0.55,1.2211,-0.4660,-5.9602,7.1813,197.7089,-172.9306,5959.0469,5959.0469
5081,0.54,0.9119,+0.3223,-5.9628,6.8747,54.4569,-173.2100,5976.2246,5976.2246
5082,0.54,0.7385,-0.0316,-5.9699,6.7084,39.0588,-173.1307,5928.0771,5928.0771
5083,0.55,0.6303,+0.3710,-5.9558,6.5861,38.7778,-172.6574,5901.4053,5901.4053
5084,0.56,0.4945,+0.0734,-5.9614,6.4558,62.5243,-174.9051,6076.3965,6076.3965
5085,0.56,0.8965,-0.0232,-5.9596,6.8561,83.6813,-176.1195,6148.0713,6148.0713
5086,0.55,0.8157,+0.3358,-5.9898,6.8055,93.8250,-173.6356,5958.8867,5958.8867
5087,0.56,0.3968,-0.3190,-5.9717,6.3685,95.7698,-173.1501,5918.0479,5918.0479
5088,0.53,0.8898,-0.0797,-5.9679,6.8577,95.5992,-173.1330,5946.4414,5946.4414
5089,0.55,0.7068,+0.2613,-5.9714,6.6783,88.1925,-173.3271,5961.9082,5961.9082
5090,0.55,0.9862,-0.0307,-5.9563,6.9425,113.2919,-172.5596,5889.0664,5889.0664
5091,0.54,2.0409,-0.3363,-5.9551,7.9960,763.6038,-173.5912,6028.8145,6028.8145
5092,0.55,0.8682,+0.0991,-5.9713,6.8394,78.8892,-173.4539,5919.6089,5919.6089
5093,0.53,1.0873,-0.5387,-5.9518,7.0391,126.5853,-172.0615,5852.5811,5852.5811
5094,0.56,0.5456,+0.1228,-5.9502,6.4958,90.4309,-173.1818,5908.8037,5908.8037
5095,0.56,1.0533,+0.6930,-5.9348,6.9882,98.5201,-174.3954,6040.2939,6040.2939
5096,0.55,0.4800,+0.0673,-5.9176,6.3976,79.9708,-175.1580,6043.9424,6043.9424
5097,0.56,1.4010,+0.1380,-5.9276,7.3286,175.2243,-176.2717,6197.2046,6197.2046
5098,0.56,0.9171,-0.2858,-5.9322,6.8492,90.4455,-176.3342,6164.4004,6164.4004
5099,0.54,0.6854,-0.0486,-5.9411,6.6265,86.9782,-175.3379,6090.1201,6090.1201
5100,0.55,-0.7220,+0.1364,-5.9652,5.2432,379.9668,-173.6747,5972.9663,5972.9663
5101,0.56,0.4085,-0.0201,-5.9799,6.3884,66.7248,-172.5371,5913.1016,5913.1016
5102,0.57,0.7987,+0.0599,-5.9849,6.7837,65.0188,-174.9329,6098.8555,6098.8555
5103,0.57,0.5657,+0.1742,-5.9742,6.5398,53.6516,-175.6115,6115.1680,6115.1680
5104,0.54,0.9108,+0.1345,-5.9505,6.8612,68.0587,-175.2697,6118.1494,6118.1494
5105,0.56,0.1105,-0.7587,-5.9628,6.0733,93.1137,-173.5690,5951.2402,5951.2402
5106,0.56,0.8683,+0.2713,-5.9715,6.8398,75.2715,-172.8592,5951.8442,5951.8442
5107,0.56,1.6136,+0.4822,-5.9609,7.5745,358.4607,-173.7375,6076.2319,6076.2319
5108,0.56,6.5509,+3.3612,-5.9235,12.4744,9565.7607,-175.6580,6518.6250,6518.6250
5109,0.57,2.2174,+0.7150,-5.9325,8.1500,912.4518,-176.0943,6242.8662,6242.8662
5110,0.55,0.4824,+0.0241,-5.9326,6.4149,31.3536,-175.4252,6105.6660,6105.6660
5111,0.57,0.8389,+0.0032,-5.9328,6.7716,51.7926,-175.2667,6086.8442,6086.8442
5112,0.55,0.5428,-0.1071,-5.9505,6.4933,37.7113,-175.6049,6111.7393,6111.7393
5113,0.55,0.8332,-0.0739,-5.9498,6.7830,72.5846,-174.7325,6060.6465,6060.6465
5114,0.55,1.2545,-0.2759,-5.9443,7.1988,293.5020,-174.2431,6045.2124,6045.2124
5115,0.56,0.6518,-0.1502,-5.9372,6.5890,65.7964,-174.7672,6051.4009,6051.4009
5116,0.54,0.7564,-0.1595,-5.9443,6.7007,60.2444,-174.3746,6023.8994,6023.8994
5117,0.53,0.9645,+0.0045,-5.9475,6.9120,126.8097,-174.2522,6024.0483,6024.0483
5118,0.56,0.6504,+0.0565,-5.9602,6.6105,56.2572,-173.9821,5981.0127,5981.0127
5119,0.55,0.6590,-0.0178,-5.9844,6.6434,67.8692,-172.4010,5891.5693,5891.5693
5120,0.54,0.6577,+0.0331,-5.9513,6.6089,79.2334,-174.2505,6015.7563,6015.7563
5121,0.55,0.5082,-0.1884,-5.9386,6.4468,53.9996,-174.3368,6027.9355,6027.9355
5122,0.54,0.5622,-0.0365,-5.9564,6.5186,40.3882,-173.5256,5983.8394,5983.8394
5123,0.55,0.6490,+0.1156,-5.9671,6.6161,44.9687,-175.3343,6100.9141,6100.9141
5124,0.53,0.4051,+0.2083,-5.9643,6.3694,36.2915,-173.2615,5945.9600,5945.9600
5125,0.55,1.1922,+0.3611,-5.9910,7.1831,138.5854,-173.4698,5986.7012,5986.7012
5126,0.57,0.7380,-0.2598,-5.9898,6.7279,64.6530,-173.5228,5967.2852,5967.2852
5127,0.57,0.7448,-0.0512,-5.9655,6.7102,66.7879,-172.9912,5927.2720,5927.2720
5128,0.56,0.7719,-0.8639,-5.9795,6.7514,99.9886,-173.7850,6003.4277,6003.4277
5129,0.55,0.7879,-0.1722,-5.9662,6.7541,66.9010,-174.2008,6016.6899,6016.6899
5130,0.55,2.0647,+0.3674,-5.9700,8.0347,747.2451,-172.7595,6001.9614,6001.9614
5131,0.54,0.0850,+0.1461,-5.9853,6.0702,34.6973,-171.8577,5816.3936,5816.3936
5132,0.55,0.0813,-0.2743,-5.9713,6.0527,38.9732,-171.3198,5781.0166,5781.0166
5133,0.55,1.0824,+1.2116,-5.9947,7.0771,173.8908,-171.1116,5855.4346,5855.4346
5134,0.56,2.2934,+0.3201,-5.9759,8.2693,1258.6733,-171.9778,5980.8965,5980.8965
5135,0.53,0.7293,-0.3855,-6.0034,6.7327,169.8354,-171.9455,5845.6533,5845.6533
5136,0.56,0.4829,-0.1175,-5.9688,6.4517,50.5784,-172.8405,5905.7207,5905.7207
5137,0.56,0.5746,-0.2469,-5.9753,6.5499,38.1783,-173.9261,5976.7178,5976.7178
5138,0.55,-0.1216,-2.0061,-5.9292,5.8075,70.3453,-173.7675,5936.1260,5936.1260
5139,0.55,0.2101,+1.1215,-5.9380,6.1481,26.6322,-174.8255,6026.3320,6026.3320
5140,0.54,0.4532,-0.2717,-5.9848,6.4380,61.5348,-173.4224,5947.0020,5947.0020
5141,0.55,0.9260,-0.1347,-6.0246,6.9506,99.7275,-171.2744,5814.6855,5814.6855
5142,0.54,2.8227,-1.9672,-6.0323,8.8550,1678.9675,-171.2487,5887.2061,5887.2061
5143,0.55,0.6423,-0.0284,-6.0440,6.6863,51.9682,-170.4886,5781.0864,5781.0864
5144,0.55,-0.2714,+2.3745,-6.0331,5.7617,84.2808,-171.1387,5781.5430,5781.5430
5145,0.56,3.9964,+0.5672,-5.9964,9.9928,4486.7095,-172.8086,6106.6177,6106.6177
5146,0.55,0.5186,+0.2011,-5.9970,6.5155,76.9815,-172.4445,5898.3071,5898.3071
5147,0.54,0.5371,-0.0225,-5.9985,6.5357,45.7528,-173.0235,5925.4810,5925.4810
5148,0.56,0.7008,-0.0097,-6.0076,6.7084,75.8942,-174.7490,6033.3491,6033.3491
5149,0.57,0.6847,-0.5004,-5.9967,6.6814,63.2066,-173.2603,5927.6602,5927.6602
5150,0.53,0.9805,-0.7487,-6.0268,7.0073,182.4985,-171.8200,5850.3887,5850.3887
5151,0.55,-0.0987,+0.2865,-6.0309,5.9321,7.9491,-170.5790,5725.3735,5725.3735
5152,0.53,1.1537,+0.1058,-6.0164,7.1701,208.4599,-171.0562,5825.6875,5825.6875
5153,0.54,2.0709,+1.2886,-6.0374,8.1083,957.0146,-169.7770,5795.8960,5795.8960
5154,0.54,0.4073,+0.1297,-6.0154,6.4227,64.6171,-169.5821,5681.4019,5681.4019
5155,0.56,0.0827,-0.0859,-6.0280,6.1107,123.1870,-170.6982,5736.6479,5736.6479
5156,0.53,1.5719,+0.3982,-6.0336,7.6056,701.9478,-169.5569,5737.2490,5737.2490
5157,0.56,0.5764,-0.0714,-5.9904,6.5669,65.5471,-171.0641,5785.0137,5785.0137
5158,0.53,0.7860,+0.4472,-6.0183,6.8043,84.9167,-171.9650,5866.1328,5866.1328
5159,0.57,0.8185,+0.2420,-6.0211,6.8396,71.9119,-172.8156,5919.5493,5919.5493
5160,0.54,1.1150,+0.3727,-5.9941,7.1091,101.7881,-172.4670,5916.3970,5916.3970
5161,0.55,0.6587,-0.1909,-6.0067,6.6653,73.9003,-171.4684,5848.9609,5848.9609
5162,0.55,0.6403,+0.1865,-6.0176,6.6580,41.4486,-171.4187,5827.8125,5827.8125
5163,0.55,3.2311,-0.7716,-5.9920,9.2231,1470.3757,-171.8332,5958.4258,5958.4258
5164,0.53,1.7243,-0.4849,-5.9873,7.7116,469.2650,-170.5017,5802.6592,5802.6592
5165,0.54,4.4795,-4.8219,-6.0112,10.4907,4635.8242,-170.3301,5918.4385,5918.4385
5166,0.55,0.6339,+0.0972,-6.0040,6.6379,81.8435,-171.3112,5815.9639,5815.9639
5167,0.54,10.4178,-6.7485,-6.0055,16.4233,24870.6133,-168.4810,5951.0254,5951.0254
5168,0.53,1.9433,-0.0834,-6.0424,7.9857,444.1730,-167.4821,5624.2998,5624.2998
5169,0.56,0.3995,+0.0820,-6.0533,6.4528,37.9597,-168.5579,5620.7666,5620.7666
5170,0.54,-0.2463,-0.1661,-6.0361,5.7899,76.1995,-168.8167,5626.6636,5626.6636
5171,0.56,0.6822,-0.2914,-6.0496,6.7318,137.8018,-171.3583,5834.7490,5834.7490
5172,0.55,0.5874,-0.0885,-6.0311,6.6185,93.5103,-170.9518,5815.1543,5815.1543
5173,0.56,0.0569,-0.0266,-6.0204,6.0773,37.8686,-171.5068,5815.0850,5815.0850
5174,0.54,0.4702,+0.0149,-6.0278,6.4980,53.5873,-171.1218,5798.3438,5798.3438
5175,0.52,0.4754,+0.2569,-6.0115,6.4869,49.1542,-171.3508,5796.2686,5796.2686
5176,0.54,0.0224,+0.4946,-6.0031,6.0255,43.6154,-172.4036,5856.3086,5856.3086
5177,0.54,0.4375,+0.3535,-6.0290,6.4665,114.9299,-172.8915,5914.4404,5914.4404
5178,0.54,0.0219,+0.0528,-6.0206,6.0425,27.8524,-171.7015,5816.6768,5816.6768
5179,0.54,0.3176,-0.0384,-5.9864,6.3040,64.2083,-173.9059,5950.5654,5950.5654
5180,0.53,0.2528,+0.3437,-5.9885,6.2413,29.9805,-176.1550,6089.8369,6089.8369
5181,0.53,0.2336,+0.0137,-5.9910,6.2246,67.8123,-175.9673,6103.2153,6103.2153
5182,0.54,0.2369,+0.0053,-5.9947,6.2315,86.8466,-175.0902,6052.1885,6052.1885
5183,0.56,0.2728,+0.1170,-5.9902,6.2630,46.9062,-174.9256,6016.1587,6016.1587
5184,0.55,0.3927,-0.2298,-5.9840,6.3767,58.4225,-175.1615,6014.1699,6014.1699
5185,0.55,0.4718,+0.1240,-5.9890,6.4608,85.0810,-171.7821,5792.9326,5792.9326
5186,0.55,0.7262,-0.4355,-5.9659,6.6922,141.3392,-173.1811,5911.9258,5911.9258
5187,0.55,0.5302,-0.2517,-5.9578,6.4880,187.9335,-174.9181,6038.8115,6038.8115
5188,0.55,0.8423,+0.5113,-5.9903,6.8325,318.9293,-173.3768,5940.8271,5940.8271
5189,0.53,0.2872,-0.1302,-5.9846,6.2718,53.1174,-172.9571,5878.3267,5878.3267
5190,0.55,1.1076,-0.4409,-5.9821,7.0897,221.0151,-174.0168,5992.3350,5992.3350
5191,0.55,0.3299,+0.1544,-5.9934,6.3233,36.2280,-174.7019,6001.1396,6001.1396
5192,0.56,-0.1891,-0.7181,-5.9876,5.7985,3.9414,-173.0087,5883.0898,5883.0898
5193,0.55,-0.0091,-0.0146,-5.9880,5.9789,22.6474,-173.8125,5937.1172,5937.1172
5194,0.56,-1.0623,+0.3648,-6.0007,4.9384,121.0148,-173.7844,5885.5542,5885.5542
5195,0.54,1.0208,-0.5359,-5.9948,7.0156,299.3391,-172.1904,5874.5459,5874.5459
5196,0.54,0.2713,-0.4045,-6.0051,6.2764,44.7928,-173.2583,5911.2065,5911.2065
5197,0.54,0.2090,-0.1396,-6.0132,6.2222,33.2873,-174.0254,5990.6748,5990.6748
5198,0.55,0.0904,+0.0459,-6.0063,6.0967,32.3841,-174.2128,5980.6675,5980.6675
5199,0.57,0.1731,-0.0338,-6.0057,6.1787,43.9590,-172.9559,5895.9946,5895.9946
5200,0.56,0.3603,-0.0226,-6.0021,6.3623,39.8740,-172.3541,5870.1025,5870.1025
5201,0.55,1.1338,+0.0637,-5.9804,7.1142,552.7839,-173.8098,6004.7646,6004.7646
5202,0.56,1.7378,+0.0974,-5.9811,7.7188,768.6453,-174.4268,6062.8994,6062.8994
5203,0.56,0.5551,-0.1259,-5.9771,6.5322,146.7424,-173.8488,5970.8037,5970.8037
5204,0.56,0.5469,-0.0334,-5.9718,6.5187,44.7889,-172.3889,5851.0938,5851.0938
5205,0.53,0.6893,+0.3986,-5.9712,6.6605,52.5942,-175.3391,6033.8413,6033.8413
5206,0.55,0.0827,+0.2873,-5.9402,6.0228,55.7066,-176.8184,6113.5215,6113.5215
5207,0.57,1.5320,-0.8015,-5.9488,7.4808,596.4125,-177.1415,6245.2803,6245.2803
5208,0.54,0.2731,+0.2264,-5.9567,6.2298,62.4317,-177.0250,6145.0503,6145.0503
5209,0.54,0.0827,-0.0465,-5.9385,6.0212,29.5232,-177.1150,6164.6855,6164.6855
5210,0.55,0.1420,-0.1787,-5.9651,6.1071,40.2714,-172.9762,5883.8335,5883.8335
5211,0.57,0.3015,-0.5773,-5.9921,6.2935,95.4915,-172.2005,5854.9658,5854.9658
5212,0.55,0.3566,-0.0139,-5.9728,6.3294,46.7596,-173.9081,5965.6963,5965.6963
5213,0.55,0.1209,-0.1113,-6.0017,6.1226,26.5251,-171.3904,5773.7930,5773.7930
5214,0.56,-0.0265,+0.2456,-5.9992,5.9727,17.5728,-174.5193,6017.7949,6017.7949
5215,0.57,-0.2263,+0.1019,-5.9911,5.7649,32.8118,-175.8602,6097.6035,6097.6035
5216,0.56,0.3566,+0.0790,-5.9866,6.3432,46.6745,-175.0842,6059.6567,6059.6567
5217,0.55,0.3387,-0.1544,-5.9713,6.3100,50.8205,-174.0964,6007.3667,6007.3667
5218,0.54,0.1602,-0.0656,-5.9903,6.1505,36.0828,-173.8569,5969.7031,5969.7031
5219,0.54,0.0081,+0.0978,-5.9823,5.9904,29.5951,-174.2065,6012.8560,6012.8560
5220,0.55,0.1116,+0.0677,-5.9522,6.0638,36.5953,-175.9630,6115.7021,6115.7021
5221,0.56,-0.0883,-0.1480,-5.9269,5.8386,22.6936,-176.0209,6105.2891,6105.2891
5222,0.55,0.3453,+0.2422,-5.9371,6.2824,53.8746,-176.1918,6128.4424,6128.4424
5223,0.54,0.2088,-0.0804,-5.9438,6.1526,37.2031,-176.6325,6155.2480,6155.2480
5224,0.55,0.0058,+0.0536,-5.9499,5.9557,46.0602,-174.8076,6023.5771,6023.5771
5225,0.58,-0.2985,-0.0491,-5.9563,5.6578,40.5856,-174.7879,6003.0889,6003.0889
5226,0.55,-0.1024,-0.0767,-5.9594,5.8570,21.8080,-173.9200,5965.9180,5965.9180
5227,0.56,-0.1184,+0.0645,-5.9731,5.8547,22.3646,-174.7044,5996.7246,5996.7246
5228,0.57,0.1331,-0.1630,-5.9811,6.1142,20.3862,-172.5635,5875.0264,5875.0264
5229,0.56,-0.2101,-0.0180,-5.9630,5.7529,43.9017,-177.2929,6195.3184,6195.3184
5230,0.57,0.1611,-0.0662,-5.9689,6.1300,32.1684,-177.5213,6215.6382,6215.6382
5231,0.55,-0.1812,+0.0930,-6.0176,5.8364,56.8874,-172.2951,5854.6074,5854.6074
5232,0.54,0.2009,-0.1422,-6.0187,6.2196,36.9060,-173.9573,5997.9551,5997.9551
5233,0.55,0.2279,-0.0802,-6.0091,6.2370,54.0935,-173.9800,5996.8340,5996.8340
5234,0.56,0.0689,+0.0783,-5.9980,6.0669,41.1902,-171.1369,5764.9131,5764.9131
5235,0.57,0.2421,-0.0695,-5.9883,6.2304,49.3823,-173.9725,5956.0439,5956.0439
5236,0.56,0.2789,-0.0375,-5.9652,6.2441,59.2919,-174.0012,5957.6338,5957.6338
5237,0.55,0.2713,+0.0092,-5.9683,6.2396,47.8005,-174.4733,5979.3613,5979.3613
5238,0.55,0.4401,-0.1912,-5.9604,6.4005,58.8498,-172.2940,5833.0908,5833.0908
5239,0.57,-0.0070,-0.1188,-5.9422,5.9352,22.1778,-173.2553,5889.0703,5889.0703
5240,0.57,0.0454,-0.0455,-6.0007,6.0461,18.7524,-170.5041,5717.5688,5717.5688
5241,0.57,0.1762,-0.1131,-5.9953,6.1715,35.0623,-171.1758,5796.8838,5796.8838
5242,0.56,-0.1409,-0.0493,-6.0000,5.8591,35.4344,-174.0053,5958.3237,5958.3237
5243,0.55,-0.0183,-0.0542,-6.0160,5.9977,23.5152,-171.7357,5819.6846,5819.6846
5244,0.54,-0.1536,+0.0893,-6.0272,5.8736,52.5724,-170.6659,5738.8706,5738.8706
5245,0.53,0.1657,+0.0043,-6.0250,6.1908,33.0306,-171.9756,5852.2383,5852.2383
5246,0.55,0.1931,-0.0432,-6.0182,6.2113,52.7415,-171.9611,5876.4346,5876.4346
5247,0.55,-0.0692,-0.1082,-5.9911,5.9219,8.0618,-173.3242,5967.4893,5967.4893
5248,0.56,-0.0481,-0.0400,-6.0019,5.9538,59.5383,-174.4277,6015.5410,6015.5410
5249,0.53,-0.0821,-0.0191,-6.0139,5.9318,22.0654,-171.7936,5821.0811,5821.0811
5250,0.56,-0.1970,+0.0010,-6.0149,5.8179,34.9755,-176.0836,6117.0981,6117.0981
5251,0.53,-0.2073,-0.0817,-6.0111,5.8038,47.3065,-172.8214,5912.9873,5912.9873
5252,0.56,-0.5570,+0.1974,-6.0099,5.4528,50.0300,-173.4019,5940.4956,5940.4956
5253,0.55,-0.3338,+0.1547,-5.9653,5.6315,36.1622,-173.9914,5990.0928,5990.0928
5254,0.56,0.1453,+0.0882,-5.9818,6.1270,75.2568,-171.0249,5820.5156,5820.5156
5255,0.56,-0.4398,+0.1916,-5.9712,5.5314,24.9041,-172.9358,5883.2935,5883.2935
5256,0.55,-0.1668,-0.0977,-5.9675,5.8008,46.0648,-176.3629,6141.0391,6141.0391
5257,0.56,0.1144,+0.2447,-5.9680,6.0824,57.9140,-172.7211,5889.1113,5889.1113
5258,0.56,0.4089,+0.1615,-5.9857,6.3945,71.1206,-173.7899,5985.1123,5985.1123
5259,0.56,0.0482,+0.2092,-5.9651,6.0133,22.4828,-174.4773,5993.1694,5993.1694
5260,0.55,-0.0657,+0.1908,-5.9919,5.9262,50.7318,-175.6447,6090.5449,6090.5449
5261,0.56,0.4713,+0.8023,-5.9940,6.4653,288.8225,-171.8868,5848.6279,5848.6279
5262,0.56,-0.0180,+0.0177,-6.0171,5.9992,50.6370,-171.8461,5839.1128,5839.1128
5263,0.57,-0.1159,+0.1523,-6.0097,5.8938,41.2847,-172.9342,5877.1602,5877.1602
5264,0.56,0.2915,-0.2679,-5.9873,6.2788,148.1952,-174.2393,5999.4648,5999.4648
5265,0.55,0.3192,+0.0548,-5.9998,6.3190,89.9793,-173.5827,5962.9287,5962.9287
5266,0.54,0.0658,+0.1340,-5.9994,6.0652,53.5741,-175.7027,6098.5127,6098.5127
5267,0.55,-0.1482,-0.0614,-5.9999,5.8517,74.1474,-173.1530,5927.1738,5927.1738
5268,0.55,0.0746,-0.1057,-5.9831,6.0577,34.0479,-173.6851,5959.6567,5959.6567
5269,0.56,0.1625,-0.0457,-5.9721,6.1346,52.1522,-174.0624,6006.0332,6006.0332
5270,0.57,0.0017,-0.1588,-5.9940,5.9957,54.3022,-171.8401,5829.8882,5829.8882
5271,0.55,0.0374,-0.0149,-6.0132,6.0506,41.1360,-171.8935,5844.3901,5844.3901
5272,0.54,-0.2734,-0.0422,-6.0255,5.7521,40.2635,-172.0019,5848.7803,5848.7803
5273,0.57,-0.1664,+0.1890,-6.0091,5.8427,25.7965,-173.1244,5937.4824,5937.4824
5274,0.58,-0.2676,+0.0828,-5.9990,5.7314,34.3198,-173.9565,6003.0059,6003.0059
5275,0.56,-0.1651,-0.0935,-5.9859,5.8208,60.2694,-171.4474,5827.7646,5827.7646
5276,0.55,-0.2418,+0.0619,-5.9976,5.7559,38.7785,-174.0560,6001.8652,6001.8652
5277,0.56,0.4169,-0.1687,-5.9759,6.3927,180.1457,-172.6681,5931.8999,5931.8999
5278,0.53,0.2024,+0.0626,-5.9954,6.1979,56.6218,-172.9133,5929.8560,5929.8560
5279,0.55,0.0938,-0.0937,-6.0075,6.1013,100.7689,-172.7642,5898.2129,5898.2129
5280,0.57,0.0364,-0.2163,-6.0068,6.0432,59.8501,-171.7748,5829.9048,5829.9048
5281,0.57,0.0899,-0.2289,-6.0146,6.1045,63.6198,-172.7841,5905.3809,5905.3809
5282,0.59,0.6377,-0.1359,-5.9927,6.6303,192.5999,-173.2660,5964.4775,5964.4775
5283,0.59,-0.3616,-0.0843,-5.9999,5.6383,25.3102,-172.8557,5892.9492,5892.9492
5284,0.56,0.1912,+0.0235,-5.9848,6.1760,57.8753,-173.2877,5963.9551,5963.9551
5285,0.55,0.2291,-0.1224,-6.0008,6.2299,55.3877,-173.4621,5953.3877,5953.3877
5286,0.53,-0.1304,+0.1368,-5.9887,5.8583,40.8512,-174.8578,6042.7510,6042.7510
5287,0.57,-0.0136,-0.0050,-5.9860,5.9724,38.1421,-174.0050,5996.8457,5996.8457
5288,0.55,-0.1888,+0.1990,-5.9965,5.8077,36.5854,-172.7634,5934.1738,5934.1738
5289,0.58,-0.3531,+0.3006,-5.9961,5.6431,17.3671,-172.7956,5907.6201,5907.6201
5290,0.57,-0.1623,+0.0746,-5.9955,5.8332,30.8303,-178.8330,6316.7241,6316.7241
5291,0.56,-0.1369,+0.2042,-6.0049,5.8681,31.7471,-174.6628,6035.0156,6035.0156
5292,0.54,-0.0546,+0.3917,-5.9897,5.9351,39.7207,-173.4326,5939.9165,5939.9165
5293,0.57,-0.4256,+0.3332,-5.9882,5.5626,7.8917,-174.7979,6084.2056,6084.2056
5294,0.56,0.2252,-0.0574,-6.0159,6.2412,65.4819,-171.1853,5872.7979,5872.7979
5295,0.55,0.0133,-0.3095,-6.0172,6.0305,34.9903,-171.0784,5844.0322,5844.0322
5296,0.55,0.0880,-0.2039,-6.0145,6.1024,41.9576,-176.0094,6176.4131,6176.4131
5297,0.57,0.2384,-0.0126,-5.9970,6.2354,35.7407,-178.0239,6317.9751,6317.9751
5298,0.57,0.1014,+0.3131,-5.9945,6.0960,33.9056,-176.0386,6161.2529,6161.2529
5299,0.56,0.0189,+0.0578,-6.0057,6.0246,39.6607,-177.0662,6215.3267,6215.3267
5300,0.55,-0.1103,-0.1429,-6.0054,5.8951,35.1745,-174.0789,5986.9648,5986.9648
5301,0.49,-0.0208,+0.0951,-6.0308,6.0100,30.9614,-174.4271,6019.8003,6019.8003
5302,0.53,-0.2930,+0.1392,-6.0010,5.7081,43.7356,-174.0387,5972.3706,5972.3706
5303,0.55,-0.2573,+0.0486,-5.9931,5.7358,33.3866,-173.9186,5960.7832,5960.7832
5304,0.55,0.1142,+0.1809,-5.9996,6.1138,42.8965,-172.7545,5903.7529,5903.7529
5305,0.53,-0.1229,+0.0509,-5.9910,5.8681,39.9539,-173.4047,5942.0146,5942.0146
5306,0.52,-1.1161,-0.0345,-6.0006,4.8845,264.0823,-174.4341,5980.7676,5980.7676
5307,0.51,-1.2131,-0.3100,-5.9736,4.7605,95.8028,-174.7498,5980.9878,5980.9878
5308,0.53,-0.5859,+0.0401,-5.9893,5.4034,34.3573,-174.3186,5975.6348,5975.6348
5309,0.52,-0.2603,-0.4796,-6.0010,5.7407,52.3857,-174.2236,5990.8579,5990.8579
5310,0.53,-0.2131,+0.0054,-5.9966,5.7835,52.8288,-176.0183,6111.8379,6111.8379
5311,0.52,-0.0987,-0.0808,-6.0051,5.9064,42.9434,-172.2365,5841.7617,5841.7617
5312,0.56,-0.0990,-0.4031,-6.0288,5.9299,39.8917,-170.7284,5776.0503,5776.0503
5313,0.52,-0.5163,+0.1142,-6.0197,5.5034,30.9499,-174.6028,6004.7358,6004.7358
