step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
73673,0.52,-6.8077,+0.0291,-10.0087,3.2010,0.3303,+6.8585,105.7362,197.8466
73674,0.54,-6.8479,+0.0400,-10.0065,3.1585,0.4378,+6.6764,104.7057,197.6726
73675,0.52,-6.8088,+0.0102,-10.0135,3.2047,0.3366,+6.6055,106.4339,203.4583
73676,0.52,-6.7970,-0.0102,-10.0138,3.2167,0.2419,+6.1010,105.2450,202.9694
73677,0.54,-6.7919,+0.0130,-10.0113,3.2194,0.3442,+6.0525,102.2797,200.8968
73678,0.52,-6.8173,+0.0042,-10.0147,3.1975,0.3354,+6.3066,106.3428,202.3632
73679,0.54,-6.8497,+0.0281,-10.0144,3.1647,0.4298,+5.1702,79.4749,194.6517
73680,0.52,-6.8024,-0.0233,-10.0080,3.2055,0.4377,+5.3676,89.0866,194.5576
73681,0.52,-6.8217,+0.0004,-10.0104,3.1887,0.2710,+6.4084,104.4685,193.5002
73682,0.53,-6.7958,+0.0103,-10.0106,3.2148,0.2639,+5.6917,96.4830,195.1514
73683,0.52,-6.8383,-0.0110,-10.0112,3.1729,0.3344,+6.2347,100.7306,195.5000
73684,0.53,-6.8152,+0.0111,-10.0077,3.1925,0.3011,+7.0783,116.2208,194.0972
73685,0.52,-6.7973,+0.0371,-10.0046,3.2073,0.3082,+6.9329,117.3285,202.5827
73686,0.53,-6.8507,-0.0370,-10.0050,3.1543,0.9616,+6.8835,121.3564,196.1821
73687,0.52,-6.7873,-0.0255,-10.0020,3.2147,0.3512,+6.2179,103.0897,199.1784
73688,0.53,-6.7945,-0.0042,-9.9996,3.2050,0.2504,+5.8590,90.6067,196.4627
73689,0.52,-6.8213,+0.0158,-9.9975,3.1762,0.4907,+5.7585,99.6756,192.0774
73690,0.51,-6.8485,-0.0000,-9.9987,3.1502,0.3734,+5.4862,98.6968,184.4955
73691,0.51,-6.8630,+0.0277,-10.0088,3.1458,0.3284,+5.6606,96.2034,189.2412
73692,0.52,-6.7866,-0.0162,-10.0061,3.2195,0.3274,+5.6420,99.7980,192.5238
73693,0.53,-6.8678,-0.0110,-10.0026,3.1348,0.2230,+5.3502,95.2834,185.3540
73694,0.52,-6.8449,+0.0003,-10.0059,3.1610,0.2629,+6.0368,100.5741,195.5621
73695,0.53,-6.8468,+0.0294,-10.0055,3.1587,0.5461,+5.3843,93.9680,192.6643
73696,0.52,-6.7891,+0.0110,-10.0059,3.2168,0.2431,+5.8219,103.7089,195.4600
73697,0.52,-6.8862,+0.0160,-10.0143,3.1281,1.0720,+5.5076,100.7551,191.3780
73698,0.52,-6.8061,-0.0097,-10.0172,3.2111,0.3923,+5.7001,96.7615,191.9099
73699,0.54,-6.8453,-0.0409,-10.0144,3.1691,0.9117,+6.1095,104.4433,196.7271
73700,0.51,-6.8494,+0.0348,-10.0136,3.1643,0.3883,+5.9437,100.3713,191.7077
73701,0.53,-6.8018,-0.0065,-10.0149,3.2131,0.3099,+5.5279,98.3328,199.7795
73702,0.52,-6.8101,-0.0153,-10.0103,3.2002,0.2616,+5.9238,105.4789,198.0641
73703,0.52,-6.8297,-0.0245,-10.0073,3.1777,0.2439,+6.1636,104.7176,195.3020
73704,0.53,-6.8120,-0.0502,-10.0040,3.1921,0.2020,+5.9319,101.5421,189.6240
73705,0.53,-6.7913,-0.0027,-10.0084,3.2171,0.2952,+6.3535,101.2808,198.3401
73706,0.52,-6.8430,+0.0299,-10.0056,3.1626,0.2172,+6.2181,106.3446,200.1431
73707,0.52,-6.8189,-0.0352,-10.0054,3.1865,0.2928,+6.4671,105.0628,196.1644
73708,0.53,-6.8463,-0.0137,-10.0082,3.1619,1.0087,+6.3942,98.0210,196.4081
73709,0.53,-6.8199,-0.0422,-10.0109,3.1910,0.2854,+6.0872,99.9728,191.2886
73710,0.53,-6.8218,+0.0008,-10.0075,3.1857,0.3850,+4.3224,91.3092,189.9241
73711,0.53,-6.8644,+0.0049,-10.0085,3.1441,0.5541,+6.4982,112.1104,187.9603
73712,0.53,-6.8569,-0.0321,-10.0090,3.1521,0.3416,+6.8608,124.6276,195.9559
73713,0.54,-6.8473,-0.0535,-10.0154,3.1682,0.2947,+6.5572,115.5609,194.3276
73714,0.53,-6.8228,+0.0090,-10.0123,3.1894,0.2542,+5.7914,93.3661,191.9611
73715,0.54,-6.8429,-0.0390,-10.0146,3.1716,0.2404,+6.1122,110.9163,199.2704
73716,0.53,-6.8183,+0.0100,-10.0077,3.1894,0.2690,+6.0326,109.4858,200.8209
73717,0.52,-6.9184,-0.0323,-10.0121,3.0938,2.1836,+5.5114,100.4159,186.9309
73718,0.52,-6.8121,+0.0017,-10.0097,3.1977,0.2954,+4.7731,93.5713,188.6759
73719,0.52,-6.7756,+0.0024,-10.0053,3.2297,0.2548,+4.7600,89.3842,194.0096
73720,0.53,-6.8411,+0.0280,-10.0020,3.1608,0.3073,+5.9489,105.8772,192.9184
73721,0.52,-6.8018,+0.0253,-10.0046,3.2028,0.3423,+5.4396,102.8156,196.7089
73722,0.53,-6.9527,-0.1576,-10.0082,3.0555,8.6083,+4.3383,96.5266,191.7993
73723,0.53,-6.8313,-0.0285,-10.0116,3.1803,0.2610,+6.7256,121.1357,195.9584
73724,0.51,-6.8049,-0.0327,-10.0079,3.2029,0.2068,+6.5440,113.9474,199.6691
73725,0.53,-6.8184,-0.0121,-10.0039,3.1855,0.2681,+6.2437,109.4736,200.8495
73726,0.53,-6.8209,+0.0113,-10.0035,3.1826,0.7614,+5.4349,113.1267,192.6897
73727,0.52,-6.8018,-0.0131,-10.0083,3.2066,0.2220,+5.8122,100.7900,200.2207
73728,0.53,-6.8295,+0.0594,-10.0057,3.1762,0.4521,+5.7370,102.8064,191.6949
73729,0.54,-6.8236,+0.0064,-10.0033,3.1797,0.4787,+5.7888,99.4137,190.8126
73730,0.53,-6.8596,+0.0137,-10.0054,3.1458,0.2482,+5.5260,95.5845,191.9146
73731,0.52,-6.8549,-0.0156,-10.0037,3.1488,0.2507,+5.2867,104.5312,193.8851
73732,0.53,-6.8061,+0.0405,-10.0021,3.1960,0.3102,+5.6889,102.1314,200.8665
73733,0.53,-6.8453,-0.0333,-10.0060,3.1608,0.3959,+5.6137,106.6498,198.6270
73734,0.51,-6.8652,+0.0070,-10.0145,3.1493,0.2208,+5.8645,96.8250,197.2767
73735,0.53,-6.8496,+0.0203,-10.0159,3.1662,0.3446,+5.7737,102.4954,191.3855
73736,0.52,-6.8380,+0.0092,-10.0092,3.1711,0.3140,+5.0371,89.2730,187.9285
73737,0.52,-6.7921,-0.0412,-10.0124,3.2202,0.2101,+6.0651,97.7422,199.1194
73738,0.52,-6.8266,-0.0036,-10.0107,3.1841,0.2627,+6.9540,108.2459,201.0349
73739,0.52,-6.8632,+0.0036,-10.0109,3.1477,0.3473,+7.2889,122.3030,196.1990
73740,0.53,-6.8601,+0.0343,-10.0077,3.1476,0.5871,+6.6454,112.0059,198.1472
73741,0.53,-6.8393,-0.0067,-10.0062,3.1669,0.2001,+6.0003,99.5795,187.9330
73742,0.53,-6.7990,-0.0080,-10.0115,3.2124,0.2579,+7.4577,122.1445,198.7233
73743,0.53,-6.8334,+0.0077,-10.0065,3.1731,0.3578,+7.1480,119.2498,203.0378
73744,0.53,-6.8041,+0.0381,-10.0065,3.2024,0.4054,+6.3983,111.3295,200.9160
73745,0.53,-6.8027,-0.0248,-10.0030,3.2003,0.2692,+6.5921,111.2244,196.3815
73746,0.53,-6.8179,+0.0193,-9.9990,3.1812,0.3676,+6.4320,119.6857,199.5857
73747,0.52,-6.7890,+0.0420,-9.9997,3.2107,0.5544,+6.0329,106.8534,204.5821
73748,0.54,-6.8183,-0.0295,-9.9996,3.1814,0.1969,+4.9707,89.0122,192.5064
73749,0.52,-6.8018,+0.0028,-10.0027,3.2008,0.3585,+5.1515,92.6992,190.2771
73750,0.53,-6.8217,-0.0230,-10.0048,3.1831,0.2442,+5.4691,99.9584,189.8784
73751,0.53,-6.8142,-0.0124,-10.0057,3.1915,0.1710,+5.0010,99.6294,197.7565
73752,0.52,-6.8209,+0.0450,-10.0017,3.1808,0.2340,+5.8395,100.1782,196.2793
73753,0.53,-6.8981,-0.0090,-10.0010,3.1029,0.4510,+5.8506,92.8059,185.6070
73754,0.53,-6.8318,-0.0162,-9.9991,3.1673,0.4298,+6.1833,106.8334,192.3763
73755,0.52,-6.8231,-0.0190,-9.9978,3.1747,0.2506,+6.4708,114.3803,197.7360
73756,0.53,-6.8167,-0.0082,-10.0013,3.1846,0.3361,+6.0874,114.0377,195.7473
73757,0.53,-6.8285,+0.0482,-10.0022,3.1737,0.1707,+6.0181,102.7894,190.8493
73758,0.54,-6.8096,+0.0301,-9.9982,3.1886,0.3865,+6.1733,110.1841,193.0468
73759,0.53,-6.7914,+0.0016,-10.0026,3.2112,0.2911,+5.9251,97.2942,194.3386
73760,0.53,-6.8012,-0.0453,-9.9986,3.1974,0.3905,+6.2719,105.0212,195.1465
73761,0.52,-6.8154,-0.0085,-10.0008,3.1853,0.2288,+5.7466,102.2747,193.7899
73762,0.53,-6.8180,+0.0182,-10.0061,3.1881,0.3204,+5.9169,94.9049,198.1651
73763,0.53,-6.8753,+0.0121,-10.0048,3.1295,0.3872,+5.5792,91.1521,193.2185
73764,0.52,-6.8269,+0.0217,-10.0027,3.1758,0.2606,+5.7965,94.0663,195.8770
73765,0.53,-6.8794,-0.0066,-10.0067,3.1273,0.3974,+6.5661,108.5297,197.7149
73766,0.52,-6.8147,+0.0198,-10.0049,3.1902,0.7056,+6.1415,101.2643,201.9222
73767,0.53,-6.8196,+0.0096,-10.0029,3.1832,0.4696,+6.9146,112.4477,199.7252
73768,0.53,-6.8611,+0.0224,-10.0109,3.1498,0.1865,+6.4135,106.2631,198.4196
73769,0.54,-6.8291,-0.0005,-10.0137,3.1846,0.2138,+6.0088,101.0885,201.1357
73770,0.51,-6.8059,-0.0159,-10.0099,3.2039,0.2578,+4.9731,97.5367,205.2824
73771,0.52,-6.8550,+0.0072,-10.0073,3.1523,0.2852,+4.4139,94.4034,198.7420
73772,0.53,-6.8605,+0.0346,-10.0108,3.1504,0.2055,+4.9751,97.6030,194.8315
73773,0.52,-6.8134,-0.0495,-10.0058,3.1924,0.3352,+5.6122,99.4552,196.9592
73774,0.53,-6.7906,-0.0063,-10.0045,3.2140,0.1684,+5.6972,94.7315,198.1138
73775,0.52,-6.8348,+0.0200,-10.0083,3.1736,0.2863,+5.5852,96.2755,195.9759
73776,0.54,-6.8341,+0.0521,-10.0028,3.1686,0.4087,+5.5726,96.2072,190.9056
73777,0.54,-6.8111,+0.0027,-10.0065,3.1953,0.1843,+5.4657,91.7541,194.5273
73778,0.53,-6.8146,-0.0410,-9.9961,3.1815,0.2505,+6.1472,122.3680,198.0030
73779,0.53,-6.8092,-0.0055,-10.0009,3.1917,0.2030,+5.8357,94.0336,198.5496
73780,0.52,-6.8836,-0.0253,-10.0015,3.1179,0.5976,+5.2619,98.0406,191.5496
73781,0.53,-6.8262,+0.0044,-10.0059,3.1798,0.2590,+5.1008,91.5309,192.1308
73782,0.52,-6.7106,-0.1221,-10.0035,3.2929,7.1104,+6.5821,181.3322,211.7206
73783,0.54,-6.8351,-0.0044,-10.0120,3.1769,0.3689,+4.1497,84.8324,192.3731
73784,0.52,-6.8352,+0.0124,-10.0066,3.1713,0.2990,+4.2329,83.6314,194.9891
73785,0.53,-6.8045,-0.0333,-10.0086,3.2041,0.3790,+5.4752,103.5187,201.8626
73786,0.53,-6.8469,+0.0090,-10.0061,3.1592,0.4494,+4.8695,88.3882,189.1617
73787,0.53,-6.7254,+0.0534,-10.0048,3.2794,10.7577,+5.6100,151.2788,203.5643
73788,0.53,-6.7455,-0.1342,-10.0091,3.2637,1.1873,+6.3089,149.1328,204.2031
73789,0.52,-6.7673,+0.0616,-10.0152,3.2478,2.3619,+4.9642,113.7220,204.8757
73790,0.53,-6.8145,-0.0476,-10.0093,3.1948,0.3307,+6.3544,109.5876,197.6447
73791,0.54,-6.8024,-0.0271,-10.0126,3.2103,0.2587,+7.4711,126.0572,208.4844
73792,0.53,-6.8381,+0.0254,-10.0149,3.1769,0.3416,+7.2624,122.7138,201.9492
73793,0.54,-6.8414,+0.0206,-10.0099,3.1685,0.2179,+6.7346,109.8256,197.0503
73794,0.54,-6.8747,-0.0767,-10.0060,3.1312,0.5121,+5.9772,119.1213,194.5396
73795,0.53,-6.8052,+0.0043,-10.0028,3.1976,0.3585,+5.4869,93.9028,201.5416
73796,0.53,-6.8375,+0.0366,-10.0038,3.1663,0.2166,+6.3571,103.7307,196.5434
73797,0.53,-6.8084,-0.0243,-9.9989,3.1905,0.4523,+6.2793,111.5457,198.8068
73798,0.52,-6.8358,-0.0116,-9.9998,3.1641,0.2172,+5.3042,99.4818,186.1307
73799,0.53,-6.8273,+0.0099,-9.9969,3.1696,0.2629,+6.0996,108.8268,188.3944
73800,0.54,-6.8393,-0.0199,-10.0005,3.1612,0.5185,+6.3817,102.0231,191.8148
73801,0.52,-6.8106,+0.0063,-10.0022,3.1916,0.2492,+6.5273,107.6969,193.2643
73802,0.53,-6.8231,+0.0019,-10.0016,3.1785,0.2282,+7.4825,126.4842,198.5957
73803,0.53,-6.7967,+0.0061,-10.0033,3.2067,0.2456,+7.0668,120.9896,201.4708
73804,0.54,-6.8140,+0.0101,-10.0085,3.1945,0.3463,+6.1176,97.9821,193.5494
73805,0.53,-6.8295,+0.0282,-10.0122,3.1827,0.2681,+5.2231,94.4949,191.6189
73806,0.52,-6.8180,-0.0037,-10.0096,3.1916,0.2263,+5.8747,94.8729,192.3073
73807,0.53,-6.8595,-0.0133,-10.0083,3.1488,0.4907,+5.8858,104.3786,192.1689
73808,0.53,-6.8294,+0.0219,-10.0097,3.1803,0.1457,+6.0754,101.6597,192.2327
73809,0.53,-6.7777,+0.0018,-10.0121,3.2343,0.2449,+6.9402,120.5270,203.5720
73810,0.53,-6.8020,-0.0560,-10.0068,3.2048,0.2762,+6.0518,104.5096,195.1899
73811,0.52,-6.8482,+0.0043,-10.0067,3.1584,0.2548,+5.7638,98.2412,197.9157
73812,0.53,-6.8181,-0.0123,-10.0064,3.1883,0.2382,+5.9393,103.7943,200.8672
73813,0.52,-6.8063,+0.0110,-9.9992,3.1929,0.1932,+5.9450,106.0032,194.1634
73814,0.52,-6.8119,-0.0243,-10.0050,3.1930,0.2072,+5.9996,98.9399,192.5194
73815,0.51,-6.8123,-0.0715,-10.0083,3.1960,0.2648,+6.1403,124.5239,194.3188
73816,0.52,-6.8300,-0.0218,-10.0017,3.1717,0.2846,+4.8592,92.3585,192.4670
73817,0.51,-6.7925,+0.0313,-10.0006,3.2081,0.3050,+5.2585,97.0803,197.9060
73818,0.53,-6.8198,-0.0070,-9.9989,3.1791,0.2262,+4.9477,95.6778,188.1494
73819,0.53,-6.8268,-0.0108,-10.0046,3.1778,0.2146,+5.1552,95.7019,188.3599
73820,0.52,-6.8148,-0.0082,-10.0013,3.1865,0.2519,+4.9039,95.3161,190.5271
73821,0.52,-6.8312,-0.0161,-10.0016,3.1704,0.2994,+4.6511,89.7746,188.5341
73822,0.53,-6.8771,+0.0302,-10.0004,3.1233,0.6364,+5.2839,94.0691,179.4878
73823,0.53,-6.8363,+0.0069,-10.0027,3.1664,0.3457,+6.2149,122.5415,192.5490
73824,0.52,-6.8242,-0.0358,-10.0060,3.1818,0.1644,+5.7623,116.3590,189.2772
73825,0.52,-6.8297,-0.0207,-10.0070,3.1773,0.2924,+4.8761,98.6391,186.9101
73826,0.54,-6.8352,-0.0129,-10.0052,3.1699,0.2635,+5.5607,114.2353,191.6864
73827,0.53,-6.8111,-0.0877,-10.0066,3.1955,1.2608,+5.3745,136.2192,192.8768
73828,0.52,-6.8739,+0.0314,-9.9993,3.1254,0.5753,+3.1878,77.4002,177.4232
73829,0.53,-6.7941,-0.0071,-10.0007,3.2066,1.8649,+5.5249,129.6949,201.2221
73830,0.53,-6.5115,-0.0270,-10.0048,3.4933,47.3677,+5.2357,198.2338,214.5863
73831,0.52,-6.6759,-0.0140,-10.0139,3.3379,13.9969,+7.0785,157.2263,205.4256
73832,0.52,-6.4174,+0.0065,-10.0159,3.5985,82.0545,+7.0654,201.3341,222.7290
73833,0.52,-6.8459,-0.0179,-10.0161,3.1702,0.5661,+6.2536,112.0633,200.8018
73834,0.53,-6.8227,+0.0453,-10.0098,3.1871,0.2751,+5.9936,103.4839,196.5368
73835,0.53,-6.8375,+0.0043,-10.0073,3.1697,0.4901,+5.4144,95.2447,186.9980
73836,0.53,-6.7884,+0.0097,-10.0091,3.2206,0.3208,+4.8369,87.8069,197.1548
73837,0.52,-6.8135,-0.0438,-9.9975,3.1840,0.2739,+4.6151,92.2497,188.5000
73838,0.54,-6.8515,+0.0819,-10.0039,3.1524,0.3986,+4.4417,97.4943,187.7318
73839,0.53,-6.7976,+0.0027,-10.0080,3.2104,0.2548,+5.5883,98.9989,197.6515
73840,0.53,-6.8058,+0.0117,-10.0113,3.2055,0.2177,+5.9460,100.7477,197.7398
73841,0.53,-6.8618,-0.1386,-10.0121,3.1503,7.6891,+5.6808,98.9466,196.0822
73842,0.51,-6.8305,+0.0324,-10.0093,3.1788,0.4292,+3.5158,76.6438,191.1962
73843,0.53,-6.8022,-0.0028,-10.0066,3.2044,0.2763,+3.6335,77.5966,189.8574
73844,0.53,-6.7926,-0.0313,-10.0093,3.2167,0.3328,+4.8000,96.3721,196.7351
73845,0.53,-6.7930,+0.0149,-10.0100,3.2169,0.5968,+5.6127,109.8500,201.5309
73846,0.54,-6.8640,+0.0102,-10.0128,3.1488,0.6369,+5.2090,91.0850,197.1868
73847,0.52,-6.8797,-0.0029,-10.0116,3.1319,1.8129,+5.7801,101.5458,195.0535
73848,0.53,-6.9082,-0.0020,-10.0120,3.1038,1.6056,+5.9017,109.0991,198.9085
73849,0.54,-6.8349,+0.0146,-10.0049,3.1700,0.2673,+6.2965,106.6273,203.0775
73850,0.53,-6.8296,+0.0117,-10.0047,3.1750,0.2832,+5.9955,107.7175,199.7335
73851,0.52,-6.8398,-0.0397,-10.0050,3.1652,0.2587,+4.1634,83.7363,189.6200
73852,0.53,-6.7928,+0.0500,-10.0078,3.2150,0.2375,+4.9749,90.8585,194.3286
73853,0.53,-6.7786,-0.0134,-10.0087,3.2301,0.2089,+5.6753,101.5213,200.3200
73854,0.53,-6.8160,-0.0361,-10.0109,3.1949,0.2051,+5.8877,104.5543,203.5928
73855,0.52,-6.8317,-0.0027,-10.0040,3.1722,0.4106,+4.9784,96.9256,189.4723
73856,0.53,-6.8237,-0.0127,-10.0028,3.1792,0.2501,+6.7472,115.5570,196.6118
73857,0.55,-6.8415,-0.0284,-9.9980,3.1565,0.2890,+5.8554,101.5050,191.7012
73858,0.52,-6.8939,+0.0159,-10.0012,3.1073,0.7080,+6.1280,112.7911,183.8531
73859,0.53,-6.8040,+0.0046,-10.0002,3.1963,0.3576,+5.8825,109.3235,202.0246
73860,0.53,-6.8294,-0.0208,-9.9997,3.1703,0.2643,+4.8621,93.7501,190.6318
73861,0.52,-6.8264,+0.0123,-10.0009,3.1745,0.3618,+6.1249,110.1055,189.7802
73862,0.53,-6.8526,-0.0216,-10.0052,3.1526,0.3447,+5.7369,95.1148,187.9756
73863,0.54,-6.8342,+0.0006,-10.0048,3.1706,0.2315,+5.4391,96.1269,192.3159
73864,0.53,-6.8586,+0.0078,-10.0044,3.1458,0.2961,+5.9486,99.9669,188.4554
73865,0.53,-6.8758,-0.0032,-10.0007,3.1249,0.5515,+5.3714,97.5558,188.2954
73866,0.53,-6.8037,-0.0141,-10.0047,3.2010,0.3834,+5.7266,100.3212,202.4694
73867,0.53,-6.8208,+0.0078,-10.0022,3.1814,0.2394,+5.4551,95.3502,198.7571
73868,0.53,-6.8350,+0.0081,-10.0062,3.1712,0.3856,+5.2313,102.0418,198.1531
73869,0.53,-6.8281,+0.0103,-10.0072,3.1791,0.2043,+4.9827,82.6059,186.9671
73870,0.53,-6.8645,+0.0514,-10.0095,3.1449,0.5012,+4.3783,86.1470,190.8544
73871,0.53,-6.8493,+0.0568,-10.0041,3.1548,0.6289,+3.9999,89.8083,188.4250
73872,0.53,-6.8037,+0.0144,-10.0030,3.1993,0.4289,+4.6517,96.4117,199.2319
73873,0.53,-6.8332,-0.0318,-10.0100,3.1768,0.2112,+5.8999,110.1616,189.7521
73874,0.52,-6.8279,+0.0067,-10.0045,3.1766,0.3078,+4.4888,93.9968,184.0625
73875,0.52,-6.8007,-0.0122,-10.0054,3.2047,0.3805,+5.4564,99.8617,191.8348
73876,0.52,-6.8076,-0.0104,-10.0113,3.2037,0.2345,+4.7447,89.1582,193.9637
73877,0.52,-6.8763,-0.0154,-10.0079,3.1315,0.3022,+5.3072,93.2738,188.4836
73878,0.54,-6.8311,+0.0236,-10.0081,3.1770,0.3279,+5.2982,88.9182,193.2206
73879,0.52,-6.8610,+0.0250,-10.0079,3.1469,0.3162,+5.7022,104.7618,196.9337
73880,0.52,-6.8371,-0.0362,-10.0064,3.1693,0.2476,+5.9079,99.6310,194.1639
73881,0.53,-6.8440,+0.0044,-10.0047,3.1608,0.2342,+6.5844,112.9301,187.3818
73882,0.53,-6.8409,-0.0199,-10.0145,3.1736,0.3266,+6.3474,118.4644,196.1519
73883,0.52,-6.8057,+0.0018,-10.0138,3.2081,0.1220,+6.4104,94.2404,198.6875
73884,0.52,-6.8233,-0.0493,-10.0158,3.1925,0.1950,+6.1060,97.7487,195.8584
73885,0.52,-6.8339,-0.0149,-10.0173,3.1833,0.2747,+6.1715,104.8106,199.6715
73886,0.53,-6.8173,+0.0221,-10.0091,3.1918,0.4208,+6.5558,102.8757,197.1683
73887,0.52,-6.7893,-0.0532,-10.0129,3.2236,0.9293,+5.8484,97.4895,195.0590
73888,0.52,-6.8387,-0.0227,-10.0103,3.1716,0.4229,+5.4588,103.8283,192.5537
73889,0.54,-6.8615,-0.0216,-10.0127,3.1512,1.2372,+5.4313,100.3799,196.6288
73890,0.52,-6.8524,-0.0192,-10.0124,3.1601,0.4449,+6.6618,123.9332,201.8752
73891,0.53,-6.8663,-0.0039,-10.0101,3.1438,0.2222,+6.4998,118.4943,198.8396
73892,0.52,-6.8795,-0.0425,-10.0043,3.1247,0.6608,+5.8835,118.8729,193.2896
73893,0.54,-6.8625,-0.0135,-9.9995,3.1369,0.1764,+4.8112,98.7216,190.3057
73894,0.54,-6.8135,+0.0160,-10.0031,3.1895,0.2677,+5.0912,90.2156,188.2981
73895,0.54,-6.8649,+0.0197,-10.0030,3.1382,0.1737,+4.9092,96.6449,187.0715
73896,0.52,-6.8040,+0.0425,-10.0031,3.1991,0.4290,+4.9448,111.9332,196.4017
73897,0.52,-6.8188,-0.0017,-10.0056,3.1868,0.1882,+4.4798,95.0347,193.8828
73898,0.53,-6.8583,-0.0194,-10.0123,3.1540,0.1707,+5.1984,97.1561,191.8569
73899,0.52,-6.8324,+0.0129,-10.0107,3.1783,0.1397,+5.0738,85.6939,192.2388
73900,0.53,-6.8985,-0.0015,-10.0102,3.1117,0.5869,+4.5100,91.4099,186.4338
73901,0.53,-6.8045,+0.0575,-10.0058,3.2013,0.2097,+4.6841,89.4187,198.6336
73902,0.52,-6.8214,-0.0174,-10.0096,3.1882,0.4549,+5.2942,114.8384,202.1362
73903,0.53,-6.8465,+0.0315,-10.0032,3.1567,0.6166,+4.2607,83.2137,193.8843
73904,0.52,-6.8269,-0.0205,-10.0051,3.1782,0.4534,+4.3983,88.4744,193.5183
73905,0.52,-6.8056,+0.0028,-10.0092,3.2036,0.2227,+6.0850,105.9277,199.5279
73906,0.52,-6.8335,+0.0039,-10.0072,3.1737,0.3216,+5.9111,105.7815,195.2308
73907,0.52,-6.8979,+0.0152,-10.0095,3.1116,0.4224,+6.3477,112.2494,194.2418
73908,0.53,-6.8944,+0.0168,-10.0114,3.1170,0.9299,+6.5561,115.1317,205.5738
73909,0.53,-6.8426,-0.0066,-10.0138,3.1712,0.2309,+5.8516,99.5663,195.4909
73910,0.52,-6.8184,-0.0028,-10.0093,3.1909,0.2575,+4.7953,97.9899,193.1456
73911,0.52,-6.8113,-0.0239,-10.0147,3.2034,0.2120,+4.8703,85.7175,199.8959
73912,0.52,-6.7662,+0.0263,-10.0157,3.2496,0.2477,+5.2066,91.1852,207.2816
73913,0.52,-6.8312,+0.0731,-10.0121,3.1809,0.2439,+5.7089,101.4052,200.2888
73914,0.53,-6.8430,+0.0441,-10.0132,3.1702,0.3289,+5.2546,98.9960,194.3448
73915,0.52,-6.8278,-0.0016,-10.0073,3.1795,0.2172,+5.3412,101.8494,195.9481
73916,0.52,-6.8958,+0.0127,-10.0066,3.1107,0.8953,+5.3873,98.5223,193.9560
73917,0.54,-6.8433,+0.0101,-10.0064,3.1631,0.2173,+6.2575,110.7417,198.2141
73918,0.53,-6.8253,-0.0254,-10.0087,3.1834,0.1814,+6.3233,112.5976,192.1899
73919,0.52,-6.8410,-0.0038,-10.0061,3.1651,0.2679,+5.5855,99.6575,191.1128
73920,0.52,-6.8799,-0.0362,-10.0111,3.1312,1.0164,+6.4988,116.8252,195.0193
73921,0.52,-6.8122,+0.0111,-10.0007,3.1885,0.3484,+5.6503,92.4427,194.4584
73922,0.53,-6.8489,+0.0505,-10.0080,3.1592,0.2853,+6.5979,110.8620,190.7370
73923,0.53,-6.7977,+0.0622,-10.0088,3.2111,0.4356,+6.1332,126.6651,193.2923
73924,0.53,-6.8043,+0.0362,-10.0014,3.1971,0.3507,+4.0134,97.6759,185.8367
73925,0.54,-6.8266,-0.0178,-10.0030,3.1764,0.5961,+3.7297,74.2465,186.9910
73926,0.53,-6.8446,+0.0114,-10.0014,3.1568,0.2835,+5.3093,96.8234,187.9396
73927,0.53,-6.8552,-0.0030,-10.0034,3.1483,0.3174,+5.7304,99.8823,193.0943
73928,0.54,-6.8034,+0.0195,-10.0055,3.2021,0.2189,+4.7002,88.3487,190.7455
73929,0.53,-6.8471,+0.0032,-10.0013,3.1542,0.2932,+4.9439,86.9230,191.1227
73930,0.52,-6.8485,-0.0044,-9.9996,3.1511,0.3027,+5.2235,97.4118,190.1841
73931,0.53,-6.8137,-0.0190,-10.0061,3.1924,0.3279,+6.5487,117.8728,194.9477
73932,0.54,-6.8780,+0.0110,-10.0070,3.1290,0.5139,+6.4482,121.5526,197.1630
73933,0.54,-6.8866,-0.0035,-10.0001,3.1135,0.4937,+5.5424,110.1801,193.8647
73934,0.54,-6.8209,-0.0226,-10.0021,3.1813,0.8703,+5.2995,116.2245,196.1355
73935,0.52,-6.8240,-0.0244,-10.0021,3.1782,0.2631,+4.0867,81.6664,195.6985
73936,0.53,-6.8682,-0.0553,-10.0015,3.1333,1.0181,+4.9424,96.9710,194.4404
73937,0.53,-6.8530,+0.0327,-10.0056,3.1527,0.6647,+4.7547,96.8038,187.4203
73938,0.52,-6.8391,-0.0355,-10.0076,3.1685,0.5657,+5.5073,100.9081,193.5732
73939,0.53,-6.8777,+0.0138,-10.0117,3.1339,0.4501,+6.3924,115.0494,198.9124
73940,0.52,-6.8451,-0.0117,-10.0055,3.1604,0.2209,+6.6177,103.3276,190.7005
73941,0.53,-6.8496,+0.0028,-10.0039,3.1542,0.1966,+6.2606,106.9157,193.4304
73942,0.52,-6.8816,+0.0193,-10.0145,3.1330,0.2830,+6.6408,114.1527,197.3929
73943,0.53,-6.8343,-0.0147,-10.0114,3.1771,0.2976,+5.9039,103.3573,194.2693
73944,0.53,-6.8176,-0.0074,-10.0113,3.1937,0.3012,+5.1239,96.4000,190.6142
73945,0.52,-6.8250,-0.0216,-10.0140,3.1891,0.2613,+5.7107,99.4111,197.9719
