step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
9135,0.55,-5.4725,-0.0539,-9.4350,3.9624,0.9144,+15.1561,271.5683,211.2371
9136,0.55,-5.4768,+0.2380,-9.4213,3.9445,2.1274,+1.0523,101.8305,195.8458
9137,0.55,-5.5744,-0.0733,-9.4186,3.8441,1.0830,+5.4574,90.5808,182.3187
9138,0.53,-5.5675,+0.0471,-9.4269,3.8593,2.2188,+10.6065,212.1323,206.5157
9139,0.56,-5.5660,-0.0601,-9.4171,3.8511,1.7263,+3.0580,72.1206,176.2067
9140,0.53,-5.3771,+0.0780,-9.4238,4.0467,1.1107,+15.7381,313.3366,218.3130
9141,0.53,-5.4259,-0.0316,-9.4220,3.9961,1.0195,-0.6537,62.6561,183.5291
9142,0.55,-5.4491,-0.1626,-9.4147,3.9656,1.7765,+14.8949,364.7563,222.1882
9143,0.56,-5.4103,-0.1454,-9.4199,4.0096,8.6181,-1.6421,118.7832,186.4310
9144,0.56,-5.3262,+0.0031,-9.4248,4.0987,12.9682,+2.5575,152.0562,194.6710
9145,0.54,-5.3612,+0.0249,-9.4206,4.0594,36.6479,+5.7466,256.7696,199.5191
9146,0.54,-5.2088,-0.0763,-9.4281,4.2194,27.0866,+6.1579,230.8179,212.9475
9147,0.54,-5.2047,-0.1676,-9.4233,4.2185,39.3675,+6.3487,308.0240,209.3011
9148,0.55,-5.0922,-0.1562,-9.4170,4.3248,38.1564,+6.5226,290.1449,212.6791
9149,0.53,-5.3074,-0.1105,-9.4087,4.1013,36.4374,+7.0768,283.3199,203.0826
9150,0.52,-5.6051,-0.1112,-9.4142,3.8091,11.3159,+6.1760,157.8853,181.9733
9151,0.53,-5.2487,-0.0302,-9.4152,4.1665,31.6334,+7.3287,229.9170,206.3748
9152,0.54,-5.3381,-0.0776,-9.4134,4.0753,26.5596,+7.8138,260.9286,202.9191
9153,0.53,-5.2654,-0.1882,-9.4153,4.1499,36.4155,+7.9567,234.8695,206.9946
9154,0.53,-5.3068,+0.1089,-9.4206,4.1138,26.5576,+7.6179,221.3559,199.7111
9155,0.54,-5.3632,-0.0449,-9.4111,4.0479,30.9307,+7.0913,207.2151,185.4620
9156,0.55,-5.3100,+0.0580,-9.4076,4.0977,43.2257,+6.7440,213.9306,189.7839
9157,0.56,-4.9611,-0.0323,-9.3961,4.4350,61.8104,+7.4426,343.1605,223.8618
9158,0.54,-5.1499,-0.0558,-9.4154,4.2655,22.3164,+7.4752,226.3308,216.0409
9159,0.54,-5.2873,-0.0902,-9.4280,4.1406,13.6156,+5.6136,189.7043,192.6017
9160,0.55,-5.5183,-0.1501,-9.4268,3.9085,13.6579,+6.6964,172.8270,186.1044
9161,0.55,-5.0601,+0.0676,-9.4165,4.3564,45.0640,+9.6107,312.0552,226.4640
9162,0.53,-5.0336,+0.1906,-9.4090,4.3754,39.8201,+9.1842,312.9180,228.4349
9163,0.54,-5.0911,-0.0364,-9.4192,4.3281,42.9760,+8.3586,304.8143,219.8828
9164,0.54,-5.1939,-0.0702,-9.4151,4.2213,36.3921,+8.6750,299.1440,215.5131
9165,0.55,-5.1108,-0.0553,-9.4243,4.3135,35.2983,+9.3084,253.2524,222.0037
9166,0.54,-5.2730,+0.0463,-9.4123,4.1393,30.8641,+8.6955,243.1991,205.5296
9167,0.53,-5.2616,-0.0557,-9.4155,4.1539,31.3256,+7.3778,224.5930,207.5580
9168,0.53,-5.3175,-0.0359,-9.4327,4.1153,21.2351,+7.2376,169.4729,196.0361
9169,0.52,-5.2054,-0.1599,-9.4250,4.2196,37.6512,+6.8069,217.7775,202.7439
9170,0.54,-5.3083,-0.1130,-9.4274,4.1191,29.6755,+7.2611,210.7267,201.9397
9171,0.55,-5.2450,-0.0744,-9.4346,4.1896,37.1831,+7.6312,251.1346,211.8590
9172,0.54,-5.1058,+0.2919,-9.4262,4.3204,39.1163,+8.7013,333.3961,226.6064
9173,0.54,-5.2705,+0.1109,-9.4156,4.1451,37.9258,+6.2836,238.5186,198.1119
9174,0.53,-5.4742,+0.1873,-9.4147,3.9405,39.9658,+7.7615,247.3553,188.2190
9175,0.55,-5.3627,-0.0968,-9.4197,4.0571,29.6122,+7.1083,210.9870,193.0016
9176,0.53,-5.0001,-0.2041,-9.4200,4.4199,51.8731,+7.1878,235.5099,218.5314
9177,0.55,-5.2238,+0.0741,-9.4137,4.1899,42.9297,+6.9333,250.3886,203.8965
9178,0.53,-5.1705,+0.1385,-9.4207,4.2502,36.9166,+7.9035,243.9445,209.7911
9179,0.51,-4.8752,-0.2790,-9.4117,4.5365,96.3001,+7.8250,308.5011,226.8635
9180,0.54,-5.1245,-0.0219,-9.4092,4.2847,27.7582,+7.0524,214.0487,204.1109
9181,0.51,-5.2001,-0.1557,-9.4045,4.2043,38.6283,+6.9057,257.2941,205.1790
9182,0.53,-5.2040,+0.1186,-9.4190,4.2150,46.0699,+7.6505,263.0937,207.9139
9183,0.53,-5.3077,-0.1223,-9.4229,4.1152,25.4582,+6.4370,245.7449,203.0397
9184,0.53,-5.2293,+0.0125,-9.4228,4.1935,65.9341,+7.5024,269.0668,212.1866
9185,0.53,-5.1155,-0.3348,-9.4210,4.3054,50.0678,+6.3938,283.6243,222.5608
9186,0.53,-5.0351,-0.1315,-9.3979,4.3628,68.0193,+5.7762,215.5594,222.7686
9187,0.52,-5.0496,-0.0065,-9.4066,4.3570,33.5834,+5.6976,168.9555,212.5533
9188,0.53,-5.1750,+0.0834,-9.4129,4.2380,39.4351,+6.3136,196.4803,207.6713
9189,0.53,-5.3065,+0.0610,-9.4151,4.1087,32.3367,+6.3477,195.5798,206.1273
9190,0.54,-5.1498,+0.1003,-9.4163,4.2665,29.3195,+5.7016,171.9715,209.2055
9191,0.52,-5.3535,-0.1739,-9.4259,4.0724,6.2226,+6.9684,198.6136,196.8304
9192,0.52,-5.3929,-0.1180,-9.4325,4.0396,15.9769,+4.6838,185.1445,186.6141
9193,0.52,-5.6766,-0.1555,-9.4370,3.7604,42.9857,-2.5491,92.9504,163.4472
9194,0.53,-5.5832,-0.0620,-9.4387,3.8555,2.8610,+2.9759,76.3182,181.6314
9195,0.55,-5.3868,-0.1621,-9.4142,4.0275,2.6969,+10.8908,191.6259,201.3911
9196,0.53,-5.2934,-0.0237,-9.4147,4.1212,1.8837,+2.8582,62.6996,197.0925
9197,0.54,-5.5343,+0.1172,-9.4297,3.8954,1.7248,+9.3436,150.3926,189.7442
9198,0.55,-5.1086,-0.0745,-9.4293,4.3207,6.4140,-3.2477,171.9311,212.7381
9199,0.54,-5.5356,-0.0123,-9.4323,3.8967,2.3123,+5.8786,72.5615,178.5146
9200,0.54,-5.5463,-0.1080,-9.4252,3.8790,1.7834,+11.3720,191.8263,190.0318
9201,0.52,-5.5009,-0.1079,-9.4293,3.9285,1.2265,+6.9054,126.3743,182.9835
9202,0.53,-5.4988,+0.0696,-9.4341,3.9353,1.4660,+6.4948,89.5434,179.5311
9203,0.56,-5.5332,-0.1209,-9.4349,3.9017,10.3804,+4.7580,79.9164,187.3737
9204,0.54,-5.4503,-0.0066,-9.4406,3.9903,1.4399,+12.8372,234.9229,209.2742
9205,0.54,-5.2665,-0.2415,-9.4477,4.1812,2.6241,-1.5853,109.7471,187.0184
9206,0.53,-5.4887,-0.0769,-9.4469,3.9581,1.3725,+7.0973,92.9992,181.9285
9207,0.56,-5.5877,+0.0182,-9.4392,3.8515,1.2747,+8.4854,116.8476,175.5234
9208,0.56,-5.5915,-0.0207,-9.4287,3.8373,0.7951,+4.2228,68.4077,177.1959
9209,0.53,-5.4876,+0.0988,-9.4400,3.9523,0.7894,+8.3142,109.9939,193.0832
9210,0.54,-5.4717,-0.1114,-9.4235,3.9518,1.0688,+9.4814,156.7338,191.0485
9211,0.53,-5.5562,-0.0897,-9.4328,3.8766,1.0832,-0.0479,61.2762,162.2018
9212,0.53,-5.2546,+0.2422,-9.4434,4.1889,1.8745,+10.4461,248.1015,214.4720
9213,0.55,-5.4771,+0.2266,-9.4528,3.9757,1.8099,-2.1734,53.7394,183.9116
9214,0.56,-5.3910,+0.0342,-9.4438,4.0529,1.4020,+13.6291,225.3064,212.9966
9215,0.55,-5.4733,-0.1724,-9.4447,3.9713,2.2908,+0.7589,78.4947,180.1090
9216,0.55,-5.4375,-0.1313,-9.4253,3.9879,4.3003,+4.2614,129.0357,175.1800
9217,0.53,-5.4686,-0.1038,-9.4208,3.9522,1.4629,+3.3147,59.4598,184.3733
9218,0.56,-5.4204,-0.0025,-9.4273,4.0068,3.5579,+5.1321,96.4925,182.4375
9219,0.55,-5.3987,-0.1480,-9.4325,4.0338,2.8187,+7.4067,131.9559,195.0972
9220,0.55,-5.5080,-0.1553,-9.4344,3.9264,2.0671,+5.0374,127.2895,194.5586
9221,0.53,-5.4708,-0.0286,-9.4256,3.9548,1.1762,+3.9889,95.1984,189.1208
9222,0.53,-5.3094,-0.0575,-9.4269,4.1175,1.0457,+0.5395,64.2720,194.7403
9223,0.54,-5.2396,-0.0602,-9.4284,4.1888,1.4456,+6.9011,119.8625,192.5133
9224,0.53,-5.5349,+0.0603,-9.4382,3.9033,1.3350,+5.0231,70.6945,180.0020
9225,0.54,-5.4814,-0.1735,-9.4465,3.9650,1.2653,+8.8017,143.3625,197.0165
9226,0.53,-5.2960,-0.0832,-9.4479,4.1519,2.3858,-1.9531,88.9827,198.3037
9227,0.53,-5.6047,-0.1838,-9.4479,3.8433,2.7045,+5.9174,120.9611,174.7684
9228,0.53,-5.2616,-0.0519,-9.4506,4.1890,4.9508,+6.3339,156.9366,202.0184
9229,0.55,-5.1487,+0.1494,-9.4615,4.3127,19.4338,+6.3518,251.9915,219.4722
9230,0.54,-4.8460,+0.1679,-9.4647,4.6187,82.1020,+7.3281,494.3107,246.4221
9231,0.52,-4.6958,-0.0771,-9.4617,4.7659,85.6332,+6.9390,393.1885,240.1708
9232,0.54,-4.8090,+0.0125,-9.4589,4.6499,59.2990,+6.3933,352.2620,232.2646
9233,0.53,-4.6869,+0.0273,-9.4493,4.7624,117.8831,+6.7540,494.6776,245.4303
9234,0.54,-5.2154,+0.3073,-9.4407,4.2253,51.5426,+6.8416,282.5169,204.4996
9235,0.55,-5.2153,+0.0404,-9.4342,4.2188,36.5364,+6.5979,247.4500,201.8687
9236,0.53,-5.0994,+0.2275,-9.4388,4.3394,50.3955,+7.9430,321.9773,213.6626
9237,0.52,-5.2843,+0.0645,-9.4426,4.1583,39.0128,+8.0196,268.7935,203.5352
9238,0.54,-5.1978,-0.0335,-9.4386,4.2408,56.9608,+9.3430,303.2776,215.5676
9239,0.54,-5.2540,+0.1275,-9.4532,4.1992,16.6816,+9.2046,233.4106,212.4550
9240,0.53,-5.4235,+0.0770,-9.4584,4.0348,9.5454,+7.6422,142.7428,200.4631
9241,0.52,-5.5281,-0.1447,-9.4426,3.9145,11.2650,+7.6588,173.7851,193.9100
9242,0.52,-5.5812,+0.0396,-9.4388,3.8576,4.4535,+6.7381,157.9763,182.4811
9243,0.54,-5.4016,-0.1479,-9.4473,4.0457,7.1439,+7.4767,159.3738,200.5998
9244,0.53,-5.4919,+0.1215,-9.4342,3.9423,7.9061,+5.8506,123.7396,185.6794
9245,0.53,-5.1932,-0.1544,-9.4366,4.2433,26.8317,+7.5996,249.7141,215.4891
9246,0.53,-5.3299,+0.0643,-9.4308,4.1009,14.6380,+5.7070,169.4139,203.8231
9247,0.52,-5.0828,-0.0675,-9.4310,4.3482,18.4611,+4.6785,214.6369,228.1260
9248,0.53,-5.3348,-0.1281,-9.4472,4.1123,7.4100,+3.7433,127.4426,197.7667
9249,0.54,-5.3462,-0.0858,-9.4391,4.0928,12.9408,+6.5386,123.1312,198.9345
9250,0.52,-5.2560,-0.0420,-9.4377,4.1817,7.7808,+6.6272,168.9720,209.2805
9251,0.54,-5.1654,+0.5694,-9.4488,4.2834,15.7305,+2.7194,75.5535,207.7044
9252,0.51,-4.9253,+0.2918,-9.4380,4.5127,28.9586,+5.3018,272.9264,226.6382
9253,0.53,-5.0217,-0.0716,-9.4198,4.3981,58.0812,+5.6180,248.0482,222.0964
9254,0.52,-5.4537,-0.2495,-9.4293,3.9757,2.2061,+4.7647,122.6699,195.2359
9255,0.53,-4.6965,-0.2417,-9.4452,4.7486,41.2766,+4.3146,238.9364,247.6796
9256,0.54,-5.0594,-0.3313,-9.4436,4.3842,27.2933,+5.1589,259.1983,223.3938
9257,0.51,-5.2802,-0.2024,-9.4608,4.1806,5.9315,+4.3001,131.2078,199.3682
9258,0.52,-5.0283,-0.0022,-9.4546,4.4264,31.7025,+3.2976,197.0633,214.2388
9259,0.53,-4.7760,-0.2052,-9.4479,4.6719,115.5871,+4.7636,354.1141,239.3176
9260,0.52,-5.0757,-0.1321,-9.4508,4.3751,35.0978,+4.0229,209.4020,209.6810
9261,0.54,-5.1549,-0.2935,-9.4512,4.2964,27.8871,+5.0882,199.0187,205.4816
9262,0.54,-5.3008,-0.0399,-9.4537,4.1529,10.2057,+4.3778,154.0293,197.7867
9263,0.52,-5.2333,+0.1842,-9.4467,4.2134,16.2153,+4.4608,157.4012,203.1121
9264,0.51,-5.1500,+0.0011,-9.4366,4.2865,25.4308,+4.0612,196.5990,210.8022
9265,0.53,-5.0143,-0.0024,-9.4368,4.4225,42.9605,+4.9067,242.1078,223.8699
9266,0.51,-5.0714,+0.0258,-9.4409,4.3695,54.5975,+6.9559,241.9612,225.2674
9267,0.53,-5.1052,+0.0231,-9.4457,4.3405,41.4934,+7.6263,221.7233,218.1881
9268,0.53,-5.4369,+0.1354,-9.4439,4.0070,13.8246,+7.2530,187.9861,193.1543
9269,0.53,-5.0006,-0.0539,-9.4470,4.4464,56.2856,+8.3987,306.1371,234.3186
9270,0.53,-5.2827,-0.0481,-9.4383,4.1556,32.4050,+7.2936,229.4879,201.1418
9271,0.52,-5.1952,+0.1303,-9.4392,4.2440,25.1039,+6.2343,165.1443,200.0253
9272,0.50,-5.1477,+0.0123,-9.4472,4.2995,34.5773,+7.5469,239.8948,206.0729
9273,0.53,-5.3748,-0.1274,-9.4544,4.0796,39.8609,+6.4390,237.8942,188.5022
9274,0.53,-5.1622,+0.0802,-9.4492,4.2870,43.6017,+6.0620,244.0239,210.8101
9275,0.53,-5.3830,+0.0933,-9.4458,4.0629,31.8045,+5.8963,213.7621,190.4299
9276,0.54,-5.1872,+0.0078,-9.4389,4.2517,30.0852,+5.3773,213.2231,209.3202
9277,0.52,-5.2155,+0.2822,-9.4471,4.2315,42.7588,+6.9987,268.8589,211.3801
9278,0.51,-5.0524,+0.1169,-9.4482,4.3957,38.2973,+7.8413,278.8291,217.8438
9279,0.52,-5.2052,+0.2012,-9.4531,4.2479,33.4288,+7.0740,256.0107,205.1352
9280,0.53,-5.1584,+0.1432,-9.4527,4.2943,32.0964,+6.7010,189.6232,201.4223
9281,0.53,-5.1292,+0.0027,-9.4469,4.3177,34.9173,+5.6455,249.1276,204.1546
9282,0.51,-4.9620,+0.0165,-9.4479,4.4859,37.2771,+6.8029,288.9957,227.4919
9283,0.52,-5.3003,+0.0590,-9.4541,4.1538,22.0832,+6.5671,192.7307,200.4033
9284,0.52,-5.1200,-0.0987,-9.4395,4.3195,33.7235,+7.2863,229.5801,213.9855
9285,0.53,-5.1236,-0.0174,-9.4312,4.3076,31.9210,+6.4356,211.1030,209.5302
9286,0.53,-5.3284,-0.0107,-9.4337,4.1053,45.0010,+6.3439,212.3281,196.4890
9287,0.53,-5.0677,+0.0523,-9.4488,4.3811,40.7534,+7.2437,216.8724,213.4935
9288,0.53,-5.2245,-0.0108,-9.4548,4.2303,33.7794,+7.1847,216.9169,205.4452
9289,0.51,-5.1723,+0.0923,-9.4705,4.2981,30.3267,+7.2105,223.8234,213.0276
9290,0.54,-5.6177,-0.3106,-9.4653,3.8476,5.5419,+7.3700,189.5237,187.8982
9291,0.54,-4.9230,-0.1773,-9.4527,4.5297,85.9164,+7.3361,330.6516,232.1387
9292,0.53,-4.8229,+0.0231,-9.4517,4.6288,55.4953,+8.4996,326.9246,233.5024
9293,0.54,-5.0792,+0.0301,-9.4460,4.3668,61.9340,+7.0663,357.7401,213.7730
9294,0.53,-4.9069,+0.0767,-9.4434,4.5365,62.6663,+7.2460,373.6758,222.4474
9295,0.54,-4.9271,-0.0371,-9.4302,4.5031,59.8642,+6.3161,321.8706,232.0864
9296,0.55,-4.7128,+0.0874,-9.4314,4.7187,126.7880,+6.5627,360.7750,231.3376
9297,0.52,-4.8159,-0.0403,-9.4295,4.6136,56.2861,+7.3607,355.3545,229.5121
9298,0.52,-4.6745,-0.1815,-9.4179,4.7435,111.2764,+7.1383,382.8940,231.8971
9299,0.54,-4.8511,-0.1556,-9.4216,4.5705,71.5308,+6.8072,382.1644,224.1990
9300,0.54,-4.8137,+0.0755,-9.4308,4.6172,69.3162,+6.9358,419.6973,233.5247
9301,0.55,-4.8818,+0.0453,-9.4401,4.5583,67.3213,+6.9721,378.0086,231.0027
9302,0.54,-4.6873,-0.0505,-9.4339,4.7465,67.5654,+6.6607,361.0045,243.7061
9303,0.53,-4.5977,-0.0545,-9.4275,4.8297,140.7587,+6.3556,369.4001,250.4516
9304,0.55,-4.8130,+0.0278,-9.4302,4.6171,65.2187,+6.8720,334.7090,222.3755
9305,0.53,-4.7039,+0.1428,-9.4319,4.7280,77.9160,+7.6058,340.5264,234.2976
9306,0.52,-4.6896,-0.0406,-9.4224,4.7328,111.3542,+7.6480,348.0816,227.6961
9307,0.53,-4.8558,-0.1760,-9.4187,4.5630,72.6090,+5.7207,273.3264,213.2684
9308,0.54,-4.8012,-0.0324,-9.4145,4.6133,67.1292,+7.5502,318.8936,221.6272
9309,0.52,-4.9267,+0.1722,-9.4237,4.4970,68.6763,+6.1060,301.7501,212.1311
9310,0.55,-4.7473,+0.1582,-9.4100,4.6627,58.1660,+5.5874,236.5452,211.0385
9311,0.53,-4.5905,-0.1047,-9.4240,4.8335,92.3699,+5.6086,259.8876,231.4262
9312,0.54,-4.4853,-0.1250,-9.4242,4.9388,191.6658,+7.2144,532.4905,262.6145
9313,0.52,-4.8398,-0.0239,-9.4283,4.5885,60.7759,+6.7693,354.1707,227.2705
9314,0.53,-5.0287,+0.0314,-9.4384,4.4096,53.3396,+6.1185,316.7409,209.7038
9315,0.53,-4.5923,-0.0777,-9.4350,4.8427,94.4031,+7.4788,474.6715,263.1148
9316,0.52,-4.7971,-0.0918,-9.4301,4.6330,71.7515,+6.2655,347.3692,237.9169
9317,0.52,-4.7358,+0.2260,-9.4170,4.6813,94.7758,+6.6788,382.3497,243.5185
9318,0.54,-4.7056,+0.2403,-9.4250,4.7194,108.0900,+5.9853,207.6865,239.8862
9319,0.52,-4.9362,+0.1072,-9.4388,4.5026,56.1542,+7.7294,337.5629,242.9929
9320,0.54,-5.0315,-0.0331,-9.4348,4.4033,34.6633,+8.5071,325.4954,221.9249
9321,0.53,-4.3404,-0.1387,-9.4268,5.0865,166.0119,+6.9467,324.3492,239.5652
9322,0.54,-4.5569,-0.3652,-9.4315,4.8745,112.4026,+6.2043,336.2101,246.0834
9323,0.52,-4.5513,-0.3097,-9.4162,4.8649,78.2737,+6.0959,320.3532,244.4631
9324,0.52,-4.7102,-0.1897,-9.4221,4.7119,75.9401,+5.8844,322.6703,235.8332
9325,0.52,-4.7330,-0.4485,-9.4221,4.6891,70.5625,+6.6957,326.1054,227.9752
9326,0.53,-4.5607,+0.2336,-9.4305,4.8698,101.7118,+6.6459,310.4139,243.8319
9327,0.53,-4.8084,-0.2628,-9.4292,4.6208,86.8101,+6.6523,421.1350,227.8790
9328,0.52,-4.5300,+0.1262,-9.4232,4.8932,85.1476,+6.5906,436.0847,250.1802
9329,0.54,-4.2929,-0.2607,-9.4159,5.1230,151.6676,+6.5434,451.6935,249.1957
9330,0.51,-4.7980,+0.1760,-9.4085,4.6106,47.6911,+5.9983,342.0928,223.5686
9331,0.53,-4.8892,+0.1679,-9.4214,4.5323,31.7378,+4.8528,141.6256,198.0776
9332,0.52,-5.1405,+0.0970,-9.4224,4.2819,5.0445,+4.6058,124.0110,204.0400
9333,0.53,-5.3063,+0.1233,-9.4283,4.1221,4.2050,+4.2809,86.7900,188.7435
9334,0.52,-5.2287,+0.0386,-9.4277,4.1990,7.6994,+4.8982,140.9726,191.0736
9335,0.51,-4.8886,+0.0665,-9.4285,4.5399,16.7632,+2.1655,152.3258,212.0260
9336,0.51,-4.9993,-0.0731,-9.4164,4.4171,15.6872,+4.2744,150.1873,216.9296
9337,0.51,-4.9326,-0.1139,-9.4167,4.4840,43.8012,+3.5846,191.4889,214.8592
9338,0.50,-5.2511,+0.0021,-9.4291,4.1780,6.3441,+4.7187,175.0642,194.1116
9339,0.51,-5.2820,+0.0313,-9.4205,4.1384,3.2739,+1.5826,55.6250,177.9445
9340,0.51,-5.3148,+0.0108,-9.4251,4.1103,1.4612,+11.3478,174.8338,197.5478
9341,0.53,-5.2771,-0.1576,-9.4198,4.1427,2.4365,-0.3241,98.2752,188.8707
9342,0.53,-5.3057,-0.0984,-9.4074,4.1016,3.2548,+13.2040,249.3478,214.5928
9343,0.51,-5.3447,+0.0114,-9.4140,4.0693,1.5421,+1.9009,87.7339,194.2979
9344,0.52,-5.2638,-0.2898,-9.4145,4.1506,4.0898,+7.3395,214.4492,193.9556
9345,0.53,-5.2653,-0.0003,-9.4079,4.1426,2.8327,+6.6112,129.4107,188.2404
9346,0.52,-4.9966,+0.0014,-9.4068,4.4102,14.9658,+9.7639,224.4207,221.3680
9347,0.53,-5.2120,+0.0244,-9.4222,4.2102,4.2309,+7.7332,175.4876,208.1969
9348,0.51,-4.8622,-0.2722,-9.4191,4.5569,27.7227,+9.0450,306.1623,233.2931
9349,0.53,-5.0396,-0.1268,-9.4185,4.3790,18.9152,+7.2243,261.2214,208.2352
9350,0.52,-4.9899,-0.5352,-9.4223,4.4324,15.3709,+9.0291,403.9807,221.7011
9351,0.52,-4.6710,-0.0454,-9.4207,4.7497,79.4429,+8.4685,341.8283,247.1266
9352,0.52,-5.1246,-0.0939,-9.4239,4.2992,7.6216,+8.1949,159.2960,212.8964
9353,0.53,-4.8501,-0.0078,-9.4207,4.5706,57.4237,+7.7672,262.0692,225.3127
9354,0.52,-5.1292,+0.0152,-9.4217,4.2925,30.0056,+8.0856,244.5605,210.6584
9355,0.51,-5.0043,-0.1807,-9.4153,4.4110,44.3046,+7.4297,265.7013,219.4466
9356,0.53,-4.9280,+0.0498,-9.4225,4.4945,49.1763,+7.4762,232.6603,214.9797
9357,0.52,-4.7450,-0.0507,-9.4126,4.6676,52.4782,+6.5957,247.6368,221.6750
9358,0.52,-5.4705,-0.4803,-9.4082,3.9377,9.8346,+5.3000,106.0529,179.7088
9359,0.51,-5.2444,+0.1313,-9.4098,4.1654,1.9068,+5.3646,86.3677,191.5540
9360,0.53,-5.2866,-0.0922,-9.4020,4.1154,5.8243,+7.6972,168.6548,196.0176
9361,0.53,-5.3345,+0.0507,-9.4076,4.0731,2.1158,+9.6542,156.2281,209.1694
9362,0.50,-5.3280,-0.0821,-9.4081,4.0800,1.9692,-1.2563,60.8482,185.1596
9363,0.52,-5.0299,+0.1613,-9.4053,4.3754,2.3376,+16.5237,353.2101,245.4388
9364,0.52,-5.2860,+0.0256,-9.4117,4.1258,2.1382,+0.2155,77.8023,188.1695
9365,0.53,-5.0722,-0.0435,-9.4092,4.3371,8.5263,+12.1292,307.1036,226.8120
9366,0.52,-4.7464,+0.2307,-9.3957,4.6494,69.4566,+7.8198,399.9464,252.8884
9367,0.52,-4.8298,-0.2860,-9.3947,4.5649,53.4351,+7.4632,285.6752,239.6017
9368,0.54,-5.0480,+0.0199,-9.3929,4.3450,32.0345,+7.7832,259.0401,223.2018
9369,0.52,-5.0319,+0.2520,-9.3949,4.3630,42.1418,+7.2947,292.8681,213.5499
9370,0.53,-4.9860,+0.2783,-9.4023,4.4163,79.2394,+6.9196,316.2322,221.6978
9371,0.52,-5.0799,+0.1151,-9.4005,4.3206,25.1925,+6.1898,213.5963,214.4839
9372,0.52,-4.8809,+0.1915,-9.4077,4.5268,76.6278,+6.8588,341.4710,234.0408
9373,0.52,-5.0577,+0.0751,-9.4225,4.3648,69.0430,+6.6627,287.5756,222.6947
9374,0.53,-5.0632,+0.1483,-9.4230,4.3598,48.0450,+7.8533,275.7974,215.6745
9375,0.53,-5.1696,-0.1547,-9.4170,4.2473,22.3526,+7.1510,205.8905,199.0275
9376,0.53,-5.0984,+0.1820,-9.4126,4.3142,21.6372,+7.5110,218.2912,210.6373
9377,0.52,-4.9707,-0.1665,-9.4068,4.4361,70.2937,+7.5250,304.6226,214.8009
9378,0.52,-5.0743,-0.0166,-9.4316,4.3573,47.9497,+7.1114,227.7384,210.2727
9379,0.54,-5.2947,+0.2105,-9.4175,4.1228,33.9463,+8.1553,258.3394,190.7549
9380,0.52,-5.1123,-0.0224,-9.4222,4.3099,30.0120,+6.7757,218.9370,210.8890
9381,0.54,-5.0682,+0.1409,-9.4197,4.3516,23.4481,+6.6707,191.1374,211.6033
9382,0.54,-5.1338,+0.0230,-9.4105,4.2767,56.1181,+6.6663,282.9099,208.8459
9383,0.52,-4.9916,-0.0324,-9.4023,4.4107,40.7414,+6.3953,223.2388,205.1499
9384,0.51,-5.0644,-0.2715,-9.3960,4.3316,31.5492,+6.7750,209.1245,208.9276
9385,0.53,-4.9804,+0.1475,-9.3886,4.4082,69.8156,+7.0472,289.4033,217.4855
9386,0.54,-5.0574,+0.0179,-9.3837,4.3263,36.6194,+8.4653,279.8833,212.7749
9387,0.54,-5.1951,-0.1761,-9.3875,4.1923,33.8926,+8.0566,250.6917,205.7365
9388,0.52,-4.9790,-0.0562,-9.3968,4.4178,27.1950,+7.3020,227.0629,221.8904
9389,0.52,-5.6141,+0.1081,-9.4084,3.7943,1.6954,+7.9386,129.7427,182.2157
9390,0.53,-5.5147,-0.1067,-9.4156,3.9009,3.9219,+7.5845,141.8084,183.9791
9391,0.52,-5.2296,-0.1031,-9.4174,4.1878,4.4091,+4.0390,155.2237,194.5842
9392,0.53,-5.2479,+0.1623,-9.4068,4.1589,3.2779,+2.6654,89.0560,190.4516
9393,0.53,-5.3776,+0.0160,-9.4031,4.0255,2.5736,+5.0072,129.5507,186.8242
9394,0.54,-5.3828,-0.0771,-9.4112,4.0284,2.1127,+3.3930,113.4492,184.9777
9395,0.53,-5.1990,+0.0600,-9.4248,4.2258,2.7731,-0.4910,108.6384,197.8951
9396,0.54,-5.2674,-0.0236,-9.4204,4.1530,3.5076,+10.2569,181.1116,206.2352
9397,0.54,-5.5061,+0.0055,-9.4305,3.9244,1.4084,+0.7821,47.7601,177.1320
9398,0.53,-5.2147,-0.1233,-9.4209,4.2062,1.3763,+13.3565,233.0310,228.7161
9399,0.56,-5.4784,-0.0513,-9.4152,3.9368,1.6787,+5.8413,103.1734,190.3007
9400,0.53,-5.4119,-0.0479,-9.4008,3.9889,1.8379,+8.4214,158.7401,195.0782
9401,0.52,-5.4145,+0.2744,-9.4090,3.9946,2.0918,+3.5806,89.1402,180.0748
9402,0.53,-5.3963,+0.0513,-9.4131,4.0168,1.0970,+3.8332,70.6339,185.2930
9403,0.53,-5.1907,-0.0828,-9.4132,4.2225,4.5678,+5.2742,170.8047,203.9981
9404,0.52,-5.2910,-0.0251,-9.4047,4.1138,8.2444,+7.7461,196.2561,207.6553
9405,0.53,-5.5131,+0.0017,-9.4083,3.8953,1.9091,+5.6377,123.7483,176.3657
9406,0.52,-4.8879,-0.0228,-9.4021,4.5142,30.5977,+9.6659,385.8555,236.2065
9407,0.53,-4.9043,-0.0908,-9.4000,4.4958,23.9840,+8.3881,342.4653,240.0595
